Field-level output
Created by GroIMP
time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR
67.0	9.0	0.7660390046921242	8.333333333333334	0.2634989760105195	349197.07655008015	63.51084606330872	0.0	0.0	9.19246805630549	0.8294536430512656
68.0	9.0	0.8423340734164535	8.333333333333334	0.2846619265999969	392911.03418652	70.39213910452737	0.0	0.0	10.108008880997442	0.8163683581739274
69.0	9.0	0.9225361702997619	8.333333333333334	0.30705768584536264	417544.1516474148	77.6898134110469	0.0	0.0	11.070434043597142	0.7948268631703587
70.0	9.0	1.007119083676369	8.333333333333334	0.33012828597690974	451448.54005226697	85.5242470717505	0.0	0.0	12.085429004116428	0.7827532715548458
71.0	9.0	1.0971867345855901	8.333333333333334	0.3530204226961053	489917.636799166	94.00045713668577	0.0	0.0	13.16624081502708	0.7663679143936215
72.0	9.0	1.194091259703115	8.333333333333334	0.37655289124730956	529063.4608187252	103.20004553384115	0.0	0.0	14.329095116437381	0.7464767156636003
73.0	9.0	1.2968626538161543	8.333333333333334	0.40067798228385204	561890.2448726823	113.01933960945235	0.0	0.0	15.562351845793852	0.7262724513328511
74.0	9.0	1.4007780325927908	8.333333333333334	0.4243467053728266	598128.797906869	123.36410340783874	0.32502273670610454	0.0028941104100790316	16.80933639111349	0.7086079629508252
75.0	9.0	1.5034350819845648	8.333333333333334	0.44806850587446734	634240.4275171607	134.24103719613495	1.2223283931059978	0.009989031204591395	18.041220983814778	0.6904804408176426
76.0	9.0	1.6060784674447603	8.333333333333334	0.47088608297133744	660689.3593307667	145.60293463918757	2.6365610348881394	0.019826808494978414	19.272941609337124	0.6749508048094991
77.0	9.0	1.70550712588785	8.333333333333334	0.49215082350421363	693139.7486339082	157.33612868228155	4.54570927155518	0.03157567052839361	20.4660855106542	0.6584850589640567
78.0	9.0	1.8080384057926295	8.333333333333334	0.5116685241432423	729528.5141134365	169.83773595126345	6.938851045088058	0.04456502580142266	21.696460869511554	0.6438980691522203
79.0	9.0	1.9078749938783075	8.333333333333334	0.5309263997797641	768360.8260424375	182.80454862989237	9.81228946682228	0.05844865949114789	22.89449992653969	0.630962517647467
80.0	9.0	2.0035004442631155	8.333333333333334	0.5486705426607277	787115.7711768319	195.90766517870267	13.078863427815863	0.07256850999236959	24.042005331157387	0.6157654497207864
81.0	9.0	2.0962982606371567	8.333333333333334	0.5655302680976082	824660.497056568	209.45535869521927	16.80515643338427	0.08708333003989135	25.155579127645883	0.6044895422602543
82.0	9.0	2.189566249755845	8.333333333333334	0.5823915320736346	846365.6243828251	223.43620054332624	20.915579060435743	0.10144677632404099	26.27479499707014	0.5912686495194946
83.0	9.0	2.2749166887977568	8.333333333333334	0.595905870982971	859472.887697446	237.263997053146	25.356086332012154	0.11565791843336218	27.29900026557308	0.581950451055443
84.0	9.0	2.3597681263652937	8.333333333333334	0.6093408667590429	895993.8297744339	251.67615503129238	30.241585281175574	0.12990369606005486	28.317217516383522	0.5723204679331843
85.0	9.0	2.4445328688821077	8.333333333333334	0.6224289525696686	971973.1659051311	267.2572844921979	35.78957779078949	0.14474288246922928	29.334394426585295	0.5632621546232887
86.0	9.0	2.5323012148090904	8.333333333333334	0.6355242190038968	1001676.5873180233	283.5451101438934	41.762919219485845	0.15917248096257136	30.387614577709083	0.555048897860391
87.0	9.0	2.6245362236324645	8.333333333333334	0.6476274517691814	1037827.2176557165	300.72947023730393	48.19387140317821	0.17319298603376876	31.494434683589574	0.5447151089567924
88.0	9.0	2.7006062544647222	8.333333333333334	0.6584172835856392	1055822.0124575656	317.3591835654824	54.982239869159166	0.18728696197554276	32.40727505357667	0.5380575856747217
89.0	9.0	2.769830221368879	8.333333333333334	0.6688165995269183	1065222.6600715404	333.85058937443165	62.07958820671257	0.20106774622410611	33.23796265642655	0.5306439261891555
90.0	9.0	2.8376681517943627	8.333333333333334	0.6786818227204688	1064666.7446109718	350.3804408165575	69.41615919188833	0.21424473669065722	34.05201782153235	0.5249938827139999
91.0	9.0	2.874613268036823	8.333333333333334	0.6854626139726088	1068649.34698942	365.31728897261695	77.01190095938904	0.22807718912413658	34.49535921644188	0.518029421437263
92.0	9.0	2.929971870541564	8.333333333333334	0.6917797979276841	1104210.4826754895	382.0101643861583	85.06981008310568	0.2410845889036736	35.159662446498764	0.5162147545490253
93.0	9.0	2.988341752340896	8.333333333333334	0.6994260462354537	1124889.054397318	399.33780187120533	93.48626304139708	0.2536506720103405	35.86010102809075	0.5089746403717759
94.0	9.0	3.024461704147233	8.333333333333334	0.7041894136501871	1124326.0808105557	415.48043447669124	102.1161171488484	0.2665687638448411	36.293540449766795	0.505663892321662
95.0	9.0	3.0504966947605237	8.333333333333334	0.7079340533667211	1158008.6221917516	431.73925946469444	111.18457864830083	0.27976528007162393	36.605960337126284	0.502481115587191
96.0	9.0	3.0807018508523405	8.333333333333334	0.7124773757150816	1164661.4914269766	448.4799951271593	120.51516628822957	0.29239770190274383	36.968422210228084	0.499481580040762
97.0	9.0	3.1089307387710665	8.333333333333334	0.7164133138966197	1131641.7441371114	464.62335039278884	129.830782907615	0.30437025691385816	37.3071688652528	0.49419438037016516
98.0	9.0	3.1359236340183916	8.333333333333334	0.7191713174957697	1156016.479849603	481.25018758344487	139.53746358473876	0.31627139199344134	37.6310836082207	0.49485134011080495
99.0	9.0	3.129199524541096	8.333333333333334	0.7217617895489222	1149981.5343743574	495.9409531798073	149.39033933447456	0.3291540626860262	37.55039429449315	0.4902023249153861
100.0	9.0	3.136093592157307	8.333333333333334	0.722585096485342	1162599.8360913617	511.77403029494434	159.54554966989744	0.34127930116053223	37.633123105887684	0.48914419638648815
101.0	9.0	0.0	0.0	0.0	0.0	511.77403029494434	159.54554966989744	0.34127930116053223	0.0	NaN
